Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
19,No,Travel_Rarely,265,Research & Development,25,Bachelor,Life Sciences,1,1269,Medium,Female,57,Highly-Involved,1,Research Scientist,Highly-Satisfied,Single,2994,21221,1,Y,Yes,12,Satisfied,Highly-Satisfied,80,0,1,2,Good,1,0,0,1
23,No,Travel_Rarely,373,Research & Development,1,College,Life Sciences,1,1270,Highly Satisfied,Male,47,Involved,1,Research Scientist,Satisfied,Married,1223,16901,1,Y,No,22,Highly-Satisfied,Highly-Satisfied,80,1,1,2,Good,1,0,0,1
25,Yes,Travel_Frequently,599,Sales,24,Below College,Life Sciences,1,1273,Satisfied,Male,73,Low,1,Sales Representative,Highly-Satisfied,Single,1118,8040,1,Y,Yes,14,Satisfied,Highly-Satisfied,80,0,1,4,Good,1,0,1,0
26,No,Travel_Rarely,583,Research & Development,4,College,Life Sciences,1,1275,Satisfied,Male,53,Involved,1,Research Scientist,Highly-Satisfied,Single,2875,9973,1,Y,Yes,20,Highly-Satisfied,Medium,80,0,8,2,Mid,8,5,2,2
45,Yes,Travel_Rarely,1449,Sales,2,Bachelor,Marketing,1,1277,Low,Female,94,Low,5,Manager,Mid,Single,18824,2493,2,Y,Yes,16,Satisfied,Low,80,0,26,2,Good,24,10,1,11
55,No,Non-Travel,177,Research & Development,8,Below College,Medical,1,1278,Highly Satisfied,Male,37,Medium,4,Healthcare Representative,Mid,Divorced,13577,25592,1,Y,Yes,15,Satisfied,Highly-Satisfied,80,1,34,3,Good,33,9,15,0
21,Yes,Travel_Frequently,251,Research & Development,10,College,Life Sciences,1,1279,Low,Female,45,Medium,1,Laboratory Technician,Satisfied,Single,2625,25308,1,Y,No,20,Highly-Satisfied,Satisfied,80,0,2,2,Low,2,2,2,2
46,No,Travel_Rarely,168,Sales,4,College,Marketing,1,1280,Highly Satisfied,Female,33,Medium,5,Manager,Mid,Married,18789,9946,2,Y,No,14,Satisfied,Satisfied,80,1,26,2,Good,11,4,0,8
34,No,Travel_Rarely,131,Sales,2,Bachelor,Marketing,1,1281,Satisfied,Female,86,Involved,2,Sales Executive,Low,Single,4538,6039,0,Y,Yes,12,Satisfied,Highly-Satisfied,80,0,4,3,Good,3,2,0,2
51,No,Travel_Frequently,237,Sales,9,Bachelor,Life Sciences,1,1282,Highly Satisfied,Male,83,Involved,5,Manager,Mid,Divorced,19847,19196,4,Y,Yes,24,Highly-Satisfied,Low,80,1,31,5,Mid,29,10,11,10
59,No,Travel_Rarely,1429,Research & Development,18,Master,Medical,1,1283,Highly Satisfied,Male,67,Involved,3,Manufacturing Director,Highly-Satisfied,Single,10512,20002,6,Y,No,12,Satisfied,Highly-Satisfied,80,0,25,6,Mid,9,7,5,4
34,No,Travel_Frequently,135,Research & Development,19,Bachelor,Medical,1,1285,Satisfied,Female,46,Involved,2,Laboratory Technician,Mid,Divorced,4444,22534,4,Y,No,13,Satisfied,Satisfied,80,2,15,2,Very-Good,11,8,5,10
28,No,Travel_Frequently,791,Research & Development,1,Master,Medical,1,1286,Highly Satisfied,Male,44,Involved,1,Laboratory Technician,Satisfied,Single,2154,6842,0,Y,Yes,11,Satisfied,Satisfied,80,0,5,2,Mid,4,2,0,2
44,No,Travel_Rarely,1199,Research & Development,4,College,Life Sciences,1,1288,Satisfied,Male,92,Highly-Involved,5,Manager,Low,Divorced,19190,17477,1,Y,No,14,Satisfied,Highly-Satisfied,80,2,26,4,Mid,25,9,14,13
34,No,Travel_Frequently,648,Human Resources,11,Bachelor,Life Sciences,1,1289,Satisfied,Male,56,Medium,2,Human Resources,Mid,Married,4490,21833,4,Y,No,11,Satisfied,Highly-Satisfied,80,2,14,5,Very-Good,10,9,1,8
35,No,Travel_Rarely,735,Research & Development,6,Below College,Life Sciences,1,1291,Satisfied,Male,66,Involved,1,Research Scientist,Satisfied,Married,3506,6020,0,Y,Yes,14,Satisfied,Highly-Satisfied,80,0,4,3,Good,3,2,2,2
42,No,Travel_Rarely,603,Research & Development,7,Master,Medical,1,1292,Medium,Female,78,Highly-Involved,2,Research Scientist,Mid,Married,2372,5628,6,Y,Yes,16,Satisfied,Highly-Satisfied,80,0,18,2,Good,1,0,0,0
43,No,Travel_Rarely,531,Sales,4,Master,Marketing,1,1293,Highly Satisfied,Female,56,Medium,3,Sales Executive,Highly-Satisfied,Single,10231,20364,3,Y,No,14,Satisfied,Highly-Satisfied,80,0,23,3,Very-Good,21,7,15,17
36,No,Travel_Rarely,429,Research & Development,2,Master,Life Sciences,1,1294,Satisfied,Female,53,Involved,2,Manufacturing Director,Mid,Single,5410,2323,9,Y,Yes,11,Satisfied,Highly-Satisfied,80,0,18,2,Good,16,14,5,12
44,Yes,Travel_Rarely,621,Research & Development,15,Bachelor,Medical,1,1295,Low,Female,73,Involved,3,Healthcare Representative,Highly-Satisfied,Married,7978,14075,1,Y,No,11,Satisfied,Highly-Satisfied,80,1,10,2,Good,10,7,0,5
28,No,Travel_Frequently,193,Research & Development,2,Bachelor,Life Sciences,1,1296,Highly Satisfied,Male,52,Medium,1,Laboratory Technician,Highly-Satisfied,Married,3867,14222,1,Y,Yes,12,Satisfied,Medium,80,1,2,2,Good,2,2,2,2
51,No,Travel_Frequently,968,Research & Development,6,College,Medical,1,1297,Medium,Female,40,Medium,1,Laboratory Technician,Satisfied,Single,2838,4257,0,Y,No,14,Satisfied,Medium,80,0,8,6,Mid,7,0,7,7
30,No,Non-Travel,879,Research & Development,9,College,Medical,1,1298,Satisfied,Female,72,Involved,2,Manufacturing Director,Satisfied,Single,4695,12858,7,Y,Yes,18,Satisfied,Satisfied,80,0,10,3,Good,8,4,1,7
29,Yes,Travel_Rarely,806,Research & Development,7,Bachelor,Technical Degree,1,1299,Medium,Female,39,Involved,1,Laboratory Technician,Satisfied,Divorced,3339,17285,3,Y,Yes,13,Satisfied,Low,80,2,10,2,Good,7,7,7,7
28,No,Travel_Rarely,640,Research & Development,1,Bachelor,Technical Degree,1,1301,Highly Satisfied,Male,84,Involved,1,Research Scientist,Low,Single,2080,4732,2,Y,No,11,Satisfied,Medium,80,0,5,2,Mid,3,2,1,2
25,No,Travel_Rarely,266,Research & Development,1,Bachelor,Medical,1,1303,Highly Satisfied,Female,40,Involved,1,Research Scientist,Mid,Single,2096,18830,1,Y,No,18,Satisfied,Highly-Satisfied,80,0,2,3,Mid,2,2,2,1
32,No,Travel_Rarely,604,Sales,8,Bachelor,Medical,1,1304,Satisfied,Male,56,Highly-Involved,2,Sales Executive,Highly-Satisfied,Married,6209,11693,1,Y,No,15,Satisfied,Satisfied,80,2,10,4,Very-Good,10,7,0,8
45,No,Travel_Frequently,364,Research & Development,25,Bachelor,Medical,1,1306,Medium,Female,83,Involved,5,Manager,Mid,Single,18061,13035,3,Y,No,22,Highly-Satisfied,Satisfied,80,0,22,4,Good,0,0,0,0
39,No,Travel_Rarely,412,Research & Development,13,Master,Medical,1,1307,Satisfied,Female,94,Medium,4,Manager,Mid,Divorced,17123,17334,6,Y,Yes,13,Satisfied,Highly-Satisfied,80,2,21,4,Good,19,9,15,2
58,No,Travel_Rarely,848,Research & Development,23,Master,Life Sciences,1,1308,Low,Male,88,Involved,1,Research Scientist,Satisfied,Divorced,2372,26076,1,Y,No,12,Satisfied,Highly-Satisfied,80,2,2,3,Good,2,2,2,2
32,Yes,Travel_Rarely,1089,Research & Development,7,College,Life Sciences,1,1309,Highly Satisfied,Male,79,Involved,2,Laboratory Technician,Satisfied,Married,4883,22845,1,Y,No,18,Satisfied,Low,80,1,10,3,Good,10,4,1,1
39,Yes,Travel_Rarely,360,Research & Development,23,Bachelor,Medical,1,1310,Satisfied,Male,93,Involved,1,Research Scientist,Low,Single,3904,22154,0,Y,No,13,Satisfied,Low,80,0,6,2,Good,5,2,0,3
30,No,Travel_Rarely,1138,Research & Development,6,Bachelor,Technical Degree,1,1311,Low,Female,48,Medium,2,Laboratory Technician,Highly-Satisfied,Married,4627,23631,0,Y,No,12,Satisfied,Low,80,1,10,6,Good,9,2,6,7
36,No,Travel_Rarely,325,Research & Development,10,Master,Technical Degree,1,1312,Highly Satisfied,Female,63,Involved,3,Healthcare Representative,Satisfied,Married,7094,5747,3,Y,No,12,Satisfied,Low,80,0,10,0,Good,7,7,1,7
46,No,Travel_Rarely,991,Human Resources,1,College,Life Sciences,1,1314,Highly Satisfied,Female,44,Involved,1,Human Resources,Low,Single,3423,22957,6,Y,No,12,Satisfied,Satisfied,80,0,10,3,Very-Good,7,6,5,7
28,No,Non-Travel,1476,Research & Development,1,Bachelor,Life Sciences,1,1315,Satisfied,Female,55,Low,2,Laboratory Technician,Highly-Satisfied,Married,6674,16392,0,Y,No,11,Satisfied,Low,80,3,10,6,Good,9,8,7,5
50,No,Travel_Rarely,1322,Research & Development,28,Bachelor,Life Sciences,1,1317,Highly Satisfied,Female,43,Involved,4,Research Director,Low,Married,16880,22422,4,Y,Yes,11,Satisfied,Medium,80,0,25,2,Good,3,2,1,2
40,Yes,Travel_Rarely,299,Sales,25,Master,Marketing,1,1318,Highly Satisfied,Male,57,Medium,3,Sales Executive,Mid,Single,9094,17235,2,Y,Yes,12,Satisfied,Satisfied,80,0,9,2,Good,5,4,1,0
52,Yes,Travel_Rarely,1030,Sales,5,Bachelor,Life Sciences,1,1319,Medium,Male,64,Involved,3,Sales Executive,Mid,Single,8446,21534,9,Y,Yes,19,Satisfied,Satisfied,80,0,10,2,Mid,8,7,7,7
30,No,Travel_Rarely,634,Research & Development,17,Master,Medical,1,1321,Medium,Female,95,Involved,3,Manager,Low,Married,11916,25927,1,Y,Yes,23,Highly-Satisfied,Highly-Satisfied,80,2,9,2,Good,9,1,0,8
39,No,Travel_Rarely,524,Research & Development,18,College,Life Sciences,1,1322,Low,Male,32,Involved,2,Manufacturing Director,Satisfied,Single,4534,13352,0,Y,No,11,Satisfied,Low,80,0,9,6,Good,8,7,1,7
31,No,Non-Travel,587,Sales,2,Master,Life Sciences,1,1324,Highly Satisfied,Female,57,Involved,3,Sales Executive,Satisfied,Divorced,9852,8935,1,Y,Yes,19,Satisfied,Low,80,1,10,5,Mid,10,8,9,6
41,No,Non-Travel,256,Sales,10,College,Medical,1,1329,Satisfied,Male,40,Low,2,Sales Executive,Mid,Single,6151,22074,1,Y,No,13,Satisfied,Low,80,0,19,4,Good,19,2,11,9
31,Yes,Travel_Frequently,1060,Sales,1,Bachelor,Life Sciences,1,1331,Highly Satisfied,Female,54,Involved,1,Sales Representative,Mid,Single,2302,8319,1,Y,Yes,11,Satisfied,Low,80,0,3,2,Very-Good,3,2,2,2
44,Yes,Travel_Rarely,935,Research & Development,3,Bachelor,Life Sciences,1,1333,Low,Male,89,Involved,1,Laboratory Technician,Low,Married,2362,14669,4,Y,No,12,Satisfied,Satisfied,80,0,10,4,Very-Good,3,2,1,2
42,No,Non-Travel,495,Research & Development,2,Below College,Life Sciences,1,1334,Satisfied,Male,37,Involved,4,Manager,Satisfied,Married,17861,26582,0,Y,Yes,13,Satisfied,Highly-Satisfied,80,0,21,3,Mid,20,8,2,10
55,No,Travel_Rarely,282,Research & Development,2,College,Medical,1,1336,Highly Satisfied,Female,58,Low,5,Manager,Satisfied,Married,19187,6992,4,Y,No,14,Satisfied,Highly-Satisfied,80,1,23,5,Good,19,9,9,11
56,No,Travel_Rarely,206,Human Resources,8,Master,Life Sciences,1,1338,Highly Satisfied,Male,99,Involved,5,Manager,Mid,Single,19717,4022,6,Y,No,14,Satisfied,Low,80,0,36,4,Good,7,3,7,7
40,No,Non-Travel,458,Research & Development,16,College,Life Sciences,1,1340,Satisfied,Male,74,Involved,1,Research Scientist,Satisfied,Divorced,3544,8532,9,Y,No,16,Satisfied,Medium,80,1,6,0,Good,4,2,0,0
34,No,Travel_Rarely,943,Research & Development,9,Bachelor,Life Sciences,1,1344,Highly Satisfied,Male,86,Involved,3,Healthcare Representative,Highly-Satisfied,Divorced,8500,5494,0,Y,No,11,Satisfied,Highly-Satisfied,80,1,10,0,Mid,9,7,1,6
40,No,Travel_Rarely,523,Research & Development,2,Bachelor,Life Sciences,1,1346,Satisfied,Male,98,Involved,2,Research Scientist,Highly-Satisfied,Single,4661,22455,1,Y,No,13,Satisfied,Satisfied,80,0,9,4,Good,9,8,8,8
41,No,Travel_Frequently,1018,Sales,1,Bachelor,Marketing,1,1349,Satisfied,Female,66,Involved,2,Sales Executive,Low,Divorced,4103,4297,0,Y,No,17,Satisfied,Highly-Satisfied,80,1,10,2,Good,9,3,1,7
35,No,Travel_Frequently,482,Research & Development,4,Master,Life Sciences,1,1350,Satisfied,Male,87,Involved,2,Research Scientist,Satisfied,Single,4249,2690,1,Y,Yes,11,Satisfied,Medium,80,0,9,3,Good,9,6,1,1
51,No,Travel_Rarely,770,Human Resources,5,Bachelor,Life Sciences,1,1352,Satisfied,Male,84,Involved,4,Manager,Mid,Divorced,14026,17588,1,Y,Yes,11,Satisfied,Medium,80,1,33,2,Good,33,9,0,10
38,No,Travel_Rarely,1009,Sales,2,College,Life Sciences,1,1355,Medium,Female,31,Involved,2,Sales Executive,Low,Divorced,6893,19461,3,Y,No,15,Satisfied,Highly-Satisfied,80,1,11,3,Good,7,7,1,7
34,No,Travel_Rarely,507,Sales,15,College,Medical,1,1356,Satisfied,Female,66,Involved,2,Sales Executive,Low,Single,6125,23553,1,Y,No,12,Satisfied,Highly-Satisfied,80,0,10,6,Very-Good,10,8,9,6
25,No,Travel_Rarely,882,Research & Development,19,Below College,Medical,1,1358,Highly Satisfied,Male,67,Involved,1,Laboratory Technician,Highly-Satisfied,Married,3669,9075,3,Y,No,11,Satisfied,Satisfied,80,3,7,6,Mid,3,2,1,2
58,Yes,Travel_Rarely,601,Research & Development,7,Master,Medical,1,1360,Satisfied,Female,53,Medium,3,Manufacturing Director,Low,Married,10008,12023,7,Y,Yes,14,Satisfied,Highly-Satisfied,80,0,31,0,Mid,10,9,5,9
40,No,Travel_Rarely,329,Research & Development,1,Master,Life Sciences,1,1361,Medium,Male,88,Involved,1,Laboratory Technician,Mid,Married,2387,6762,3,Y,No,22,Highly-Satisfied,Satisfied,80,1,7,3,Good,4,2,0,3
36,No,Travel_Frequently,607,Sales,7,Bachelor,Marketing,1,1362,Low,Female,83,Highly-Involved,2,Sales Executive,Low,Married,4639,2261,2,Y,No,16,Satisfied,Highly-Satisfied,80,1,17,2,Mid,15,7,6,13
48,No,Travel_Rarely,855,Research & Development,4,Bachelor,Life Sciences,1,1363,Highly Satisfied,Male,54,Involved,3,Manufacturing Director,Highly-Satisfied,Single,7898,18706,1,Y,No,11,Satisfied,Satisfied,80,0,11,2,Good,10,9,0,8
27,No,Travel_Rarely,1291,Sales,11,Bachelor,Medical,1,1364,Satisfied,Female,98,Highly-Involved,1,Sales Representative,Highly-Satisfied,Married,2534,6527,8,Y,No,14,Satisfied,Medium,80,1,5,4,Good,1,0,0,0
51,No,Travel_Rarely,1405,Research & Development,11,College,Technical Degree,1,1367,Highly Satisfied,Female,82,Medium,4,Manufacturing Director,Mid,Single,13142,24439,3,Y,No,16,Satisfied,Medium,80,0,29,1,Mid,5,2,0,3
18,No,Non-Travel,1124,Research & Development,1,Bachelor,Life Sciences,1,1368,Highly Satisfied,Female,97,Involved,1,Laboratory Technician,Highly-Satisfied,Single,1611,19305,1,Y,No,15,Satisfied,Satisfied,80,0,0,5,Very-Good,0,0,0,0
35,No,Travel_Rarely,817,Research & Development,1,Bachelor,Medical,1,1369,Highly Satisfied,Female,60,Medium,2,Laboratory Technician,Highly-Satisfied,Married,5363,10846,0,Y,No,12,Satisfied,Medium,80,1,10,0,Good,9,7,0,0
27,No,Travel_Frequently,793,Sales,2,Below College,Life Sciences,1,1371,Highly Satisfied,Male,43,Low,2,Sales Executive,Highly-Satisfied,Single,5071,20392,3,Y,No,20,Highly-Satisfied,Medium,80,0,8,3,Good,6,2,0,0
55,Yes,Travel_Rarely,267,Sales,13,Master,Marketing,1,1372,Low,Male,85,Highly-Involved,4,Sales Executive,Satisfied,Single,13695,9277,6,Y,Yes,17,Satisfied,Satisfied,80,0,24,2,Mid,19,7,3,8
56,No,Travel_Rarely,1369,Research & Development,23,Bachelor,Life Sciences,1,1373,Highly Satisfied,Male,68,Involved,4,Manufacturing Director,Mid,Married,13402,18235,4,Y,Yes,12,Satisfied,Low,80,1,33,0,Good,19,16,15,9
34,No,Non-Travel,999,Research & Development,26,Below College,Technical Degree,1,1374,Low,Female,92,Medium,1,Research Scientist,Satisfied,Divorced,2029,15891,1,Y,No,20,Highly-Satisfied,Satisfied,80,3,5,2,Good,5,4,0,0
40,No,Travel_Rarely,1202,Research & Development,2,Below College,Medical,1,1375,Medium,Female,89,Highly-Involved,2,Healthcare Representative,Satisfied,Divorced,6377,13888,5,Y,No,20,Highly-Satisfied,Medium,80,3,15,0,Good,12,11,11,8
34,No,Travel_Rarely,285,Research & Development,29,Bachelor,Medical,1,1377,Medium,Male,86,Involved,2,Laboratory Technician,Satisfied,Married,5429,17491,4,Y,No,13,Satisfied,Low,80,2,10,1,Good,8,7,7,7
31,Yes,Travel_Frequently,703,Sales,2,Bachelor,Life Sciences,1,1379,Satisfied,Female,90,Medium,1,Sales Representative,Highly-Satisfied,Single,2785,11882,7,Y,No,14,Satisfied,Satisfied,80,0,3,3,Very-Good,1,0,0,0
35,Yes,Travel_Frequently,662,Sales,18,Master,Marketing,1,1380,Highly Satisfied,Female,67,Involved,2,Sales Executive,Satisfied,Married,4614,23288,0,Y,Yes,18,Satisfied,Satisfied,80,1,5,0,Mid,4,2,3,2
38,No,Travel_Frequently,693,Research & Development,7,Bachelor,Life Sciences,1,1382,Highly Satisfied,Male,57,Highly-Involved,1,Research Scientist,Satisfied,Divorced,2610,15748,1,Y,No,11,Satisfied,Highly-Satisfied,80,3,4,2,Good,4,2,0,3
34,No,Travel_Rarely,404,Research & Development,2,Master,Technical Degree,1,1383,Satisfied,Female,98,Involved,2,Healthcare Representative,Highly-Satisfied,Single,6687,6163,1,Y,No,11,Satisfied,Highly-Satisfied,80,0,14,2,Very-Good,14,11,4,11
28,No,Travel_Rarely,736,Sales,26,Bachelor,Life Sciences,1,1387,Satisfied,Male,48,Medium,2,Sales Executive,Low,Married,4724,24232,1,Y,No,11,Satisfied,Satisfied,80,1,5,0,Good,5,3,0,4
31,Yes,Travel_Rarely,330,Research & Development,22,Master,Medical,1,1389,Highly Satisfied,Male,98,Involved,2,Manufacturing Director,Satisfied,Married,6179,21057,1,Y,Yes,15,Satisfied,Highly-Satisfied,80,2,10,3,Mid,10,2,6,7
39,No,Travel_Rarely,1498,Sales,21,Master,Life Sciences,1,1390,Low,Male,44,Medium,2,Sales Executive,Highly-Satisfied,Married,6120,3567,3,Y,Yes,12,Satisfied,Highly-Satisfied,80,2,8,2,Very-Good,5,4,1,4
51,No,Travel_Frequently,541,Sales,2,Bachelor,Marketing,1,1391,Medium,Male,52,Involved,3,Sales Executive,Mid,Married,10596,15395,2,Y,No,11,Satisfied,Medium,80,0,14,5,Good,4,2,3,2
41,No,Travel_Frequently,1200,Research & Development,22,Bachelor,Life Sciences,1,1392,Highly Satisfied,Female,75,Involved,2,Research Scientist,Highly-Satisfied,Divorced,5467,13953,3,Y,Yes,14,Satisfied,Low,80,2,12,4,Mid,6,2,3,3
37,No,Travel_Rarely,1439,Research & Development,4,Below College,Life Sciences,1,1394,Satisfied,Male,54,Involved,1,Research Scientist,Satisfied,Married,2996,5182,7,Y,Yes,15,Satisfied,Highly-Satisfied,80,0,8,2,Good,6,4,1,3
33,No,Travel_Frequently,1111,Sales,5,Below College,Life Sciences,1,1395,Medium,Male,61,Involved,2,Sales Executive,Highly-Satisfied,Married,9998,19293,6,Y,No,13,Satisfied,Low,80,0,8,2,Very-Good,5,4,1,2
32,No,Travel_Rarely,499,Sales,2,Below College,Marketing,1,1396,Satisfied,Male,36,Involved,2,Sales Executive,Mid,Married,4078,20497,0,Y,Yes,13,Satisfied,Low,80,3,4,3,Mid,3,2,1,2
39,No,Non-Travel,1485,Research & Development,25,College,Life Sciences,1,1397,Satisfied,Male,71,Involved,3,Healthcare Representative,Satisfied,Married,10920,3449,3,Y,No,21,Highly-Satisfied,Medium,80,1,13,2,Good,6,4,0,5
25,No,Travel_Rarely,1372,Sales,18,Below College,Life Sciences,1,1399,Low,Male,93,Highly-Involved,2,Sales Executive,Satisfied,Married,6232,12477,2,Y,No,11,Satisfied,Medium,80,0,6,3,Mid,3,2,1,2
52,No,Travel_Frequently,322,Research & Development,28,College,Medical,1,1401,Highly Satisfied,Female,59,Highly-Involved,4,Manufacturing Director,Satisfied,Married,13247,9731,2,Y,Yes,11,Satisfied,Medium,80,1,24,3,Mid,5,3,0,2
43,No,Travel_Rarely,930,Research & Development,6,Bachelor,Medical,1,1402,Low,Female,73,Medium,2,Research Scientist,Satisfied,Single,4081,20003,1,Y,Yes,14,Satisfied,Low,80,0,20,3,Low,20,7,1,8
27,No,Travel_Rarely,205,Sales,10,Bachelor,Marketing,1,1403,Highly Satisfied,Female,98,Medium,2,Sales Executive,Highly-Satisfied,Married,5769,7100,1,Y,Yes,11,Satisfied,Highly-Satisfied,80,0,6,3,Good,6,2,4,4
27,Yes,Travel_Rarely,135,Research & Development,17,Master,Life Sciences,1,1405,Highly Satisfied,Female,51,Involved,1,Research Scientist,Satisfied,Single,2394,25681,1,Y,Yes,13,Satisfied,Highly-Satisfied,80,0,8,2,Good,8,2,7,7
26,No,Travel_Rarely,683,Research & Development,2,Below College,Medical,1,1407,Low,Male,36,Medium,1,Research Scientist,Highly-Satisfied,Single,3904,4050,0,Y,No,12,Satisfied,Highly-Satisfied,80,0,5,2,Good,4,3,1,1
42,No,Travel_Rarely,1147,Human Resources,10,Bachelor,Human Resources,1,1408,Satisfied,Female,31,Involved,4,Manager,Low,Married,16799,16616,0,Y,No,14,Satisfied,Satisfied,80,1,21,5,Good,20,7,0,9
52,No,Travel_Rarely,258,Research & Development,8,Master,Other,1,1409,Satisfied,Female,54,Involved,1,Laboratory Technician,Low,Married,2950,17363,9,Y,No,13,Satisfied,Satisfied,80,0,12,2,Low,5,4,0,4
37,No,Travel_Rarely,1462,Research & Development,11,Bachelor,Medical,1,1411,Low,Female,94,Involved,1,Laboratory Technician,Satisfied,Single,3629,19106,4,Y,No,18,Satisfied,Low,80,0,8,6,Good,3,2,0,2
35,No,Travel_Frequently,200,Research & Development,18,College,Life Sciences,1,1412,Satisfied,Male,60,Involved,3,Manufacturing Director,Highly-Satisfied,Single,9362,19944,2,Y,No,11,Satisfied,Satisfied,80,0,10,2,Good,2,2,2,2
25,No,Travel_Rarely,949,Research & Development,1,Bachelor,Technical Degree,1,1415,Low,Male,81,Involved,1,Laboratory Technician,Highly-Satisfied,Married,3229,4910,4,Y,No,11,Satisfied,Medium,80,1,7,2,Mid,3,2,0,2
26,No,Travel_Rarely,652,Research & Development,7,Bachelor,Other,1,1417,Satisfied,Male,100,Highly-Involved,1,Laboratory Technician,Low,Single,3578,23577,0,Y,No,12,Satisfied,Highly-Satisfied,80,0,8,2,Good,7,7,0,7
29,No,Travel_Rarely,332,Human Resources,17,Bachelor,Other,1,1419,Medium,Male,51,Medium,3,Human Resources,Low,Single,7988,9769,1,Y,No,13,Satisfied,Low,80,0,10,3,Mid,10,9,0,9
49,Yes,Travel_Frequently,1475,Research & Development,28,College,Life Sciences,1,1420,Low,Male,97,Medium,2,Laboratory Technician,Low,Single,4284,22710,3,Y,No,20,Highly-Satisfied,Low,80,0,20,2,Good,4,3,1,3
29,Yes,Travel_Frequently,337,Research & Development,14,Below College,Other,1,1421,Satisfied,Female,84,Involved,3,Healthcare Representative,Highly-Satisfied,Single,7553,22930,0,Y,Yes,12,Satisfied,Low,80,0,9,1,Good,8,7,7,7
54,No,Travel_Rarely,971,Research & Development,1,Bachelor,Medical,1,1422,Highly Satisfied,Female,54,Involved,4,Research Director,Highly-Satisfied,Single,17328,5652,6,Y,No,19,Satisfied,Highly-Satisfied,80,0,29,3,Mid,20,7,12,7
58,No,Travel_Rarely,1055,Research & Development,1,Bachelor,Medical,1,1423,Highly Satisfied,Female,76,Involved,5,Research Director,Low,Married,19701,22456,3,Y,Yes,21,Highly-Satisfied,Satisfied,80,1,32,3,Good,9,8,1,5
55,No,Travel_Rarely,1136,Research & Development,1,Master,Medical,1,1424,Medium,Male,81,Highly-Involved,4,Research Director,Highly-Satisfied,Divorced,14732,12414,2,Y,No,13,Satisfied,Highly-Satisfied,80,2,31,4,Very-Good,7,7,0,0
36,No,Travel_Rarely,1174,Sales,3,Master,Marketing,1,1425,Low,Female,99,Involved,2,Sales Executive,Mid,Single,9278,20763,3,Y,Yes,16,Satisfied,Highly-Satisfied,80,0,15,3,Good,5,4,0,1
31,Yes,Travel_Frequently,667,Sales,1,Master,Life Sciences,1,1427,Medium,Female,50,Low,1,Sales Representative,Satisfied,Single,1359,16154,1,Y,No,12,Satisfied,Medium,80,0,1,3,Good,1,0,0,0
